UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
   26416   Characters
    2086   Errors
   92.10%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   92.10%  Accuracy After Correction

     Ins    Subst      Del   Errors
       1        0   {8}-{.}
       1        0   {:}-{ه}
       1        0   {،}-{؛}
       1        0   {ء}-{ه}
       1        0   {ا}-{}
       1        0   {ت}-{ش}
       1        0   {ث}-{ك}
       1        0   {ث}-{ل}
       1        0   {ث}-{}
       1        0   {ج}-{م}
       1        0   {ح}-{}
       1        0   {خ}-{ع}
       1        0   {د}-{ت}
       1        0   {د}-{ر}
       1        0   {د}-{ف}
       1        0   {د}-{و}
       1        0   {د}-{ي}
       1        0   {ذ}-{ز}
       1        0   {ذ}-{ل}
       1        0   {ر}-{ز}
       1        0   {ر}-{ي}
       1        0   {ز}-{د}
       1        0   {س}-{ب}
       1        0   {س}-{ف}
       1        0   {ش}-{ض}
       1        0   {ص}-{ش}
       1        0   {ـ}-{ل}
       1        0   {ف}-{ق}
       1        0   {ق}-{ن}
       1        0   {ك}-{خ}
       1        0   {ل}-{ا}
       1        0   {ل}-{ك}
       1        0   {م}-{ش}
       1        0   {م}-{ن}
       1        0   {م}-{ه}
       1        0   {م}-{}
       1        0   {ن}-{س}
       1        0   {ن}-{ش}
       1        0   {ن}-{ي}
       1        0   {ن}-{}
       1        0   {ى}-{ق}
       1        0   {ي}-{ف}
       1        0   {ي}-{ق}
       1        0   {ي}-{ك}
       1        0   {ي}-{ن}
       1        0   {ي}-{ى}
       1        0   {ي}-{}
       1        0   {ٓ}-{ٕ}
       1        0   {ٔ}-{ء}
       1        0   {ٔ}-{ٓ}
       1        0   {ٔ}-{ٕ}
       1        0   {ٕ}-{ا}
       1        0   {ٕ}-{ٔ}
       1        0   {[}-{]}
       1        0   {}-{-}
       1        0   {}-{2}
       1        0   {}-{3}
       1        0   {}-{ة}
       1        0   {}-{ت}
       1        0   {}-{خ}
       1        0   {}-{ش}
       1        0   {}-{ص}
       1        0   {}-{ع}
       1        0   {}-{ـ}
       1        0   {}-{ق}
       1        0   {«}-{ة}
       1        0   {«}-{ه}
       1        0   {»}-{}

   Count   Missed   %Right
    4357      117    97.31   { }
       2        2     0.00   {!}
      53       45    15.09   {(}
      53       51     3.77   {)}
      65       17    73.85   {-}
     289       14    95.16   {.}
      13        5    61.54   {0}
      64        4    93.75   {1}
      39       19    51.28   {2}
      28       15    46.43   {3}
      24        7    70.83   {4}
      11       10     9.09   {5}
       6        5    16.67   {6}
      14        9    35.71   {7}
      13       12     7.69   {8}
      13        1    92.31   {9}
     101        8    92.08   {:}
       1        1     0.00   {[}
       1        1     0.00   {]}
      16       16     0.00   {«}
      14       14     0.00   {»}
     607        8    98.68   {،}
       6        0   100.00   {؛}
       6        0   100.00   {؟}
      42        2    95.24   {ء}
    3138        4    99.87   {ا}
    1348       16    98.81   {ب}
     305        4    98.69   {ة}
     395       25    93.67   {ت}
     202       19    90.59   {ث}
     210        2    99.05   {ج}
     525       59    88.76   {ح}
     172        8    95.35   {خ}
     790       17    97.85   {د}
     101        9    91.09   {ذ}
     887       11    98.76   {ر}
     194        9    95.36   {ز}
     552       15    97.28   {س}
     150        1    99.33   {ش}
     177        1    99.44   {ص}
     100        4    96.00   {ض}
     122        1    99.18   {ط}
      24        2    91.67   {ظ}
     810       15    98.15   {ع}
      86       16    81.40   {غ}
      45       41     8.89   {ـ}
     558        3    99.46   {ف}
     404        6    98.51   {ق}
     311        5    98.39   {ك}
    1958        8    99.59   {ل}
    1339       15    98.88   {م}
    1352       23    98.30   {ن}
     663       14    97.89   {ه}
    1270        8    99.37   {و}
     168       75    55.36   {ى}
    1409       56    96.03   {ي}
      20       15    25.00   {ٓ}
     681       83    87.81   {ٔ}
     112        8    92.86   {ٕ}
